label:LGMD
65237
-0.235740	-3.908539
-0.235690	-3.916931
-0.235640	-3.923035
-0.235590	-3.930664
-0.235540	-3.936768
-0.235490	-3.939819
-0.235441	-3.941345
-0.235391	-3.946686
-0.235341	-3.952789
-0.235291	-3.958130
-0.235241	-3.965759
-0.235192	-3.976440
-0.235142	-3.974152
-0.235092	-3.972626
-0.235042	-3.977203
-0.234992	-3.980255
-0.234942	-3.984833
-0.234893	-3.987122
-0.234843	-3.990173
-0.234793	-3.987122
-0.234743	-3.984833
-0.234693	-3.984833
-0.234644	-3.987885
-0.234594	-3.993988
-0.234544	-3.996277
-0.234494	-4.001617
-0.234444	-4.010010
-0.234394	-4.016113
-0.234345	-4.018402
-0.234295	-4.018402
-0.234245	-4.017639
-0.234195	-4.017639
-0.234145	-4.023743
-0.234096	-4.029846
-0.234046	-4.029846
-0.233996	-4.029846
-0.233946	-4.022980
-0.233896	-4.018402
-0.233846	-4.012299
-0.233797	-4.009247
-0.233747	-4.007721
-0.233697	-4.005432
-0.233647	-4.005432
-0.233597	-4.009247
-0.233548	-4.007721
-0.233498	-4.008484
-0.233448	-3.997040
-0.233398	-3.998566
-0.233348	-4.000092
-0.233298	-4.000854
-0.233249	-4.000854
-0.233199	-3.990173
-0.233149	-3.977966
-0.233099	-3.966522
-0.233049	-3.957367
-0.233000	-3.954315
-0.232950	-3.940582
-0.232900	-3.921509
-0.232850	-3.900909
-0.232800	-3.890991
-0.232750	-3.887177
-0.232701	-3.883362
-0.232651	-3.886414
-0.232601	-3.889465
-0.232551	-3.892517
-0.232501	-3.894806
-0.232452	-3.910828
-0.232402	-3.916931
-0.232352	-3.909302
-0.232302	-3.913116
-0.232252	-3.919983
-0.232202	-3.927612
-0.232153	-3.927612
-0.232103	-3.928375
-0.232053	-3.935242
-0.232003	-3.941345
-0.231953	-3.945923
-0.231904	-3.950500
-0.231854	-3.950500
-0.231804	-3.952026
-0.231754	-3.954315
-0.231704	-3.959656
-0.231654	-3.964233
-0.231605	-3.963470
-0.231555	-3.968811
-0.231505	-3.972626
-0.231455	-3.973389
-0.231405	-3.969574
-0.231356	-3.967285
-0.231306	-3.972626
-0.231256	-3.980255
-0.231206	-3.980255
-0.231156	-3.974915
-0.231106	-3.979492
-0.231057	-3.981018
-0.231007	-3.981781
-0.230957	-3.977966
-0.230907	-3.977203
-0.230857	-3.980255
-0.230808	-3.980255
-0.230758	-3.977966
-0.230708	-3.977966
-0.230658	-3.977966
-0.230608	-3.977966
-0.230558	-3.977966
-0.230509	-3.976440
-0.230459	-3.971100
-0.230409	-3.968048
-0.230359	-3.962708
-0.230309	-3.962708
-0.230260	-3.961945
-0.230210	-3.961182
-0.230160	-3.958893
-0.230110	-3.952026
-0.230060	-3.950500
-0.230010	-3.926849
-0.229961	-3.913879
-0.229911	-3.913879
-0.229861	-3.912354
-0.229811	-3.908539
-0.229761	-3.906250
-0.229712	-3.903961
-0.229662	-3.900909
-0.229612	-3.896332
-0.229562	-3.890991
-0.229512	-3.878784
-0.229462	-3.858948
-0.229413	-3.845978
-0.229363	-3.844452
-0.229313	-3.836823
-0.229263	-3.823853
-0.229213	-3.804779
-0.229164	-3.791809
-0.229114	-3.786469
-0.229064	-3.778839
-0.229014	-3.773499
-0.228964	-3.771210
-0.228914	-3.765869
-0.228865	-3.759766
-0.228815	-3.757477
-0.228765	-3.755188
-0.228715	-3.747559
-0.228665	-3.741455
-0.228616	-3.738403
-0.228566	-3.735352
-0.228516	-3.731537
-0.228466	-3.729248
-0.228416	-3.731537
-0.228366	-3.739166
-0.228317	-3.739166
-0.228267	-3.739166
-0.228217	-3.751373
-0.228167	-3.756714
-0.228117	-3.758240
-0.228068	-3.760529
-0.228018	-3.765106
-0.227968	-3.768921
-0.227918	-3.773499
-0.227868	-3.778076
-0.227818	-3.781128
-0.227769	-3.784180
-0.227719	-3.788757
-0.227669	-3.794861
-0.227619	-3.805542
-0.227569	-3.806305
-0.227520	-3.813934
-0.227470	-3.832245
-0.227420	-3.841400
-0.227370	-3.849792
-0.227320	-3.861237
-0.227270	-3.871155
-0.227221	-3.875732
-0.227171	-3.883362
-0.227121	-3.889465
-0.227071	-3.891754
-0.227021	-3.898621
-0.226972	-3.907013
-0.226922	-3.910828
-0.226872	-3.913879
-0.226822	-3.919220
-0.226772	-3.929901
-0.226722	-3.938293
-0.226673	-3.944397
-0.226623	-3.950500
-0.226573	-3.954315
-0.226523	-3.964233
-0.226473	-3.969574
-0.226424	-3.971100
-0.226374	-3.972626
-0.226324	-3.978729
-0.226274	-3.987122
-0.226224	-3.989410
-0.226174	-4.000854
