-0.22632,-65.333
-0.22627,-65.342
-0.22622,-65.344
-0.22617,-65.355
-0.22612,-65.361
-0.22607,-65.369
-0.22603,-65.373
-0.22598,-65.382
-0.22593,-65.393
-0.22588,-65.401
-0.22583,-65.408
-0.22578,-65.416
-0.22573,-65.416
-0.22568,-65.425
-0.22563,-65.431
-0.22558,-65.432
-0.22553,-65.428
-0.22548,-65.425
-0.22543,-65.429
-0.22538,-65.436
-0.22533,-65.437
-0.22528,-65.437
-0.22523,-65.437
-0.22518,-65.442
-0.22513,-65.447
-0.22508,-65.447
-0.22503,-65.448
-0.22498,-65.449
-0.22493,-65.451
-0.22488,-65.452
-0.22483,-65.452
-0.22478,-65.454
-0.22473,-65.455
-0.22468,-65.455
-0.22463,-65.456
-0.22458,-65.456
-0.22453,-65.454
-0.22448,-65.455
-0.22443,-65.455
-0.22438,-65.454
-0.22433,-65.453
-0.22428,-65.453
-0.22423,-65.453
-0.22418,-65.453
-0.22413,-65.445
-0.22408,-65.436
-0.22403,-65.435
-0.22398,-65.427
-0.22393,-65.419
-0.22388,-65.418
-0.22383,-65.401
-0.22378,-65.357
-0.22373,-65.298
-0.22368,-65.281
-0.22363,-65.271
-0.22358,-65.232
-0.22353,-65.2
-0.22348,-65.188
-0.22343,-65.174
-0.22338,-65.174
-0.22333,-65.17
-0.22329,-65.167
-0.22324,-65.16
-0.22319,-65.148
-0.22314,-65.135
-0.22309,-65.13
-0.22304,-65.129
-0.22299,-65.125
-0.22294,-65.116
-0.22289,-65.109
-0.22284,-65.105
-0.22279,-65.103
-0.22274,-65.098
-0.22269,-65.094
-0.22264,-65.09
-0.22259,-65.084
-0.22254,-65.079
-0.22249,-65.075
-0.22244,-65.071
-0.22239,-65.068
-0.22234,-65.065
-0.22229,-65.065
-0.22224,-65.065
-0.22219,-65.063
-0.22214,-65.063
-0.22209,-65.061
-0.22204,-65.064
-0.22199,-65.071
-0.22194,-65.078
-0.22189,-65.082
-0.22184,-65.082
-0.22179,-65.082
-0.22174,-65.08
-0.22169,-65.077
-0.22164,-65.075
-0.22159,-65.078
-0.22154,-65.079
-0.22149,-65.089
-0.22144,-65.099
-0.22139,-65.109
-0.22134,-65.123
-0.22129,-65.129
-0.22124,-65.142
-0.22119,-65.154
-0.22114,-65.16
-0.22109,-65.171
-0.22104,-65.176
-0.22099,-65.169
-0.22094,-65.164
-0.22089,-65.161
-0.22084,-65.161
-0.22079,-65.163
-0.22074,-65.168
-0.22069,-65.176
-0.22064,-65.182
-0.22059,-65.183
-0.22055,-65.186
-0.2205,-65.19
-0.22045,-65.195
-0.2204,-65.204
-0.22035,-65.219
-0.2203,-65.221
-0.22025,-65.221
-0.2202,-65.229
-0.22015,-65.232
-0.2201,-65.235
-0.22005,-65.235
-0.22,-65.239
-0.21995,-65.239
-0.2199,-65.24
-0.21985,-65.24
-0.2198,-65.241
-0.21975,-65.245
-0.2197,-65.249
-0.21965,-65.247
-0.2196,-65.248
-0.21955,-65.249
-0.2195,-65.249
-0.21945,-65.235
-0.2194,-65.22
-0.21935,-65.219
-0.2193,-65.215
-0.21925,-65.215
-0.2192,-65.219
-0.21915,-65.219
-0.2191,-65.212
-0.21905,-65.216
-0.219,-65.21
-0.21895,-65.207
-0.2189,-65.206
-0.21885,-65.202
-0.2188,-65.2
-0.21875,-65.201
-0.2187,-65.198
-0.21865,-65.202
-0.2186,-65.208
-0.21855,-65.207
-0.2185,-65.2
-0.21845,-65.2
-0.2184,-65.196
-0.21835,-65.196
-0.2183,-65.2
-0.21825,-65.203
-0.2182,-65.206
-0.21815,-65.207
-0.2181,-65.203
-0.21805,-65.195
-0.218,-65.199
-0.21795,-65.2
-0.2179,-65.201
-0.21785,-65.191
-0.21781,-65.188
-0.21776,-65.188
-0.21771,-65.189
-0.21766,-65.189
-0.21761,-65.189
-0.21756,-65.192
-0.21751,-65.194
-0.21746,-65.201
-0.21741,-65.21
-0.21736,-65.212
-0.21731,-65.212
-0.21726,-65.212
-0.21721,-65.217
-0.21716,-65.223
-0.21711,-65.223
-0.21706,-65.223
-0.21701,-65.217
-0.21696,-65.216
-0.21691,-65.216
-0.21686,-65.217
